step,Tx,Ty,Tz,Axy,Axz,Ayz,Ayx,Azx,Azy,Px,Py,Pz
442,0.3710589699584148,0.0014098552473976384,-0.00017996893883139966,0.22963328632398594,-0.00010470404841367648,0.24178425078383617,0.002908431611469596,0.259230695598986,-0.0007531580367082909,0.001152014093531134,0.0005154024557267786,0.24290808187659899
443,0.37105896991774656,0.0014098552365264935,-0.00017996894163677438,0.22963328673996147,-0.00010470402296875632,0.24178425114643237,0.0029084316113884142,0.25923069589658704,-0.0007531580345864678,0.0011520141088342572,0.0005154024540928088,0.24290808225927318
444,0.3710589698806739,0.0014098552266164932,-0.0001799689441941046,0.22963328711915923,-0.0001047039997735126,0.2417842514769702,0.0029084316113144057,0.2592306961678762,-0.0007531580326522508,0.0011520141227843788,0.0005154024526033118,0.24290808260811392
445,0.37105896984687897,0.0014098552175826839,-0.000179968946525334,0.22963328746483086,-0.00010470397862902991,0.2417842517782841,0.0029084316112469592,0.25923069641517976,-0.0007531580308890429,0.0011520141355011212,0.0005154024512454982,0.2429080829261125
446,0.37105896981607195,0.0014098552093475788,-0.00017996894865044793,0.22963328777994052,-0.00010470395935400209,0.24178425205295787,0.002908431611185455,0.25923069664061843,-0.0007531580292817282,0.0011520141470935158,0.0005154024500077373,0.24290808321599575
447,0.3710589697879887,0.0014098552018405738,-0.00017996895058769124,0.2296332880671903,-0.00010470394178314139,0.2417842523033468,0.002908431611129393,0.2592306968461253,-0.0007531580278165152,0.0011520141576610108,0.0005154024488794135,0.24290808348024948
448,0.3710589697623884,0.0014098551949972837,-0.00017996895235365123,0.22963328832904337,-0.00010470392576580553,0.24178425253159802,0.0029084316110782947,0.25923069703346263,-0.0007531580264808589,0.0011520141672941842,0.0005154024478508458,0.24290808372113964
449,0.37105896973905145,0.0014098551887590358,-0.00017996895396347665,0.22963328856774512,-0.00010470391116459538,0.2417842527396688,0.0029084316110317165,0.25923069720423686,-0.0007531580252632758,0.0011520141760756701,0.0005154024469132234,0.2429080839407319
450,0.3710589697177778,0.0014098551830723218,-0.00017996895543097728,0.2296332887853425,-0.00010470389785432799,0.24178425292934333,0.0029084316109892648,0.2592306973599124,-0.0007531580241533551,0.0011520141840807444,0.0005154024460585052,0.2429080841409093
451,0.37105896969838503,0.0014098551778883956,-0.00017996895676872595,0.22963328898370133,-0.00010470388572085505,0.24178425310224813,0.002908431610950546,0.2592306975018241,-0.0007531580231415772,0.00115201419137806,0.0005154024452793399,0.24290808432338837
452,0.37105896968070684,0.0014098551731627966,-0.00017996895798819742,0.22963328916452264,-0.00010470387466017056,0.24178425325986583,0.0029084316109152714,0.25923069763118894,-0.0007531580222192443,0.0011520141980301995,0.0005154024445690699,0.24290808448973383
453,0.3710589696645917,0.001409855168855007,-0.0001799689590998528,0.22963328932935695,-0.00010470386457737277,0.24178425340354803,0.002908431610883105,0.25923069774911617,-0.0007531580213784626,0.0011520142040942014,0.000515402443921605,0.24290808464137217
454,0.37105896964990126,0.0014098551649280762,-0.00017996896011322367,0.22963328947961767,-0.00010470385538604446,0.24178425353452684,0.002908431610853782,0.2592306978566171,-0.0007531580206120031,0.0011520142096220788,0.0005154024433313842,0.24290808477960363
455,0.3710589696365097,0.0014098551613483427,-0.0001799689610370055,0.22963328961659335,-0.00010470384700734931,0.2417842536539254,0.0029084316108270508,0.2592306979546135,-0.0007531580199133112,0.0011520142146612053,0.0005154024427933384,0.24290808490561364
456,0.3710589696243021,0.0014098551580851134,-0.00017996896187910476,0.22963328974145858,-0.00010470383936942599,0.2417842537627675,0.0029084316108026797,0.2592306980439457,-0.0007531580192764024,0.0011520142192548136,0.0005154024423028673,0.24290808502048264
457,0.37105896961317386,0.001409855155110379,-0.00017996896264676056,0.22963328985528406,-0.00010470383240680094,0.2417842538619865,0.002908431610780465,0.2592306981253798,-0.0007531580186957927,0.0011520142234422806,0.0005154024418557697,0.2429080851251957
458,0.3710589696030295,0.0014098551523986584,-0.00017996896334653744,0.22963328995904586,-0.00010470382605975564,0.2417842539524332,0.0029084316107601954,0.25923069819961403,-0.0007531580181665322,0.001152014227259512,0.000515402441448195,0.24290808522065077
459,0.371058969593782,0.0014098551499267013,-0.00017996896398444177,0.2296332900536337,-0.00010470382027388639,0.24178425403488324,0.002908431610741741,0.25923069826728495,-0.0007531580176840714,0.0011520142307392626,0.0005154024410766684,0.2429080853076663
460,0.3710589695853521,0.0014098551476732731,-0.0001799689645659534,0.22963329013985875,-0.00010470381499956629,0.2417842541100436,0.002908431610724912,0.2592306983289729,-0.0007531580172442537,0.0011520142339113415,0.0005154024407379649,0.24290808538698852
461,0.37105896957766754,0.0014098551456190897,-0.00017996896509604287,0.22963329021846035,-0.00010470381019157266,0.24178425417855878,0.002908431610709578,0.25923069838520674,-0.0007531580168433314,0.001152014236802977,0.0005154024404292199,0.2429080854592976
462,0.3710589695706624,0.0014098551437465266,-0.00017996896557928116,0.22963329029011254,-0.000104703805808647,0.24178425424101632,0.0029084316106956047,0.2592306984364688,-0.0007531580164778436,0.0011520142394389602,0.0005154024401477688,0.2429080855252136
463,0.37105896956427664,0.0014098551420395225,-0.00017996896601978356,0.2296332903554297,-0.00010470380181324372,0.24178425429795175,0.0029084316106828705,0.25923069848319863,-0.000753158016144676,0.0011520142418418719,0.0005154024398911996,0.24290808558530172
464,0.37105896955845546,0.0014098551404834318,-0.000179968966421349,0.22963329041497196,-0.00010470379817110243,0.24178425434985337,0.00290843161067124,0.2592306985257969,-0.0007531580158409687,0.0011520142440323389,0.0005154024396573219,0.24290808564007724
465,0.37105896955314893,0.0014098551390649187,-0.00017996896678739382,0.22963329046924988,-0.00010470379485095607,0.24178425439716617,0.0029084316106606466,0.2592306985646289,-0.0007531580155641095,0.0011520142460291413,0.0005154024394441241,0.2429080856900099
466,0.3710589695483115,0.00140985513777185,-0.00017996896712108788,0.2296332905187289,-0.00010470379182436968,0.24178425444029591,0.0029084316106510045,0.2592306986000277,-0.0007531580153117392,0.0011520142478493977,0.0005154024392497593,0.24290808573552786
467,0.37105896954390183,0.0014098551365930793,-0.00017996896742528156,0.22963329056383333,-0.00010470378906536073,0.24178425447961238,0.0029084316106421995,0.2592306986322967,-0.0007531580150816653,0.0011520142495087188,0.0005154024390725998,0.24290808577702142
468,0.37105896953988204,0.0014098551355185343,-0.00017996896770257367,0.22963329060494994,-0.00010470378655028904,0.24178425451545277,0.002908431610634165,0.2592306986617127,-0.0007531580148719474,0.0011520142510213509,0.0005154024389110882,0.2429080858148464
469,0.37105896953621764,0.0014098551345389963,-0.00017996896795534646,0.22963329064243126,-0.0001047037842575758,0.24178425454812438,0.0029084316106268463,0.25923069868852794,-0.0007531580146807602,0.0011520142524002357,0.0005154024387638656,0.24290808584932713
470,0.3710589695328772,0.0014098551336460643,-0.00017996896818576495,0.22963329067659877,-0.00010470378216758561,0.2417842545779074,0.0029084316106201768,0.2592306987129724,-0.0007531580145064622,0.0011520142536572,0.0005154024386296663,0.24290808588075932
471,0.37105896952983214,0.0014098551328320648,-0.00017996896839582254,0.2296332907077454,-0.00010470378026236447,0.24178425460505718,0.0029084316106140927,0.2592306987352556,-0.0007531580143475865,0.001152014254803039,0.0005154024385073265,0.24290808590941246
472,0.3710589695270563,0.0014098551320900427,-0.0001799689685873114,0.22963329073613828,-0.00010470377852559518,0.24178425462980657,0.0029084316106085585,0.2592306987555687,-0.0007531580142027622,0.001152014255847565,0.0005154024383957948,0.2429080859355323
473,0.3710589695245259,0.00140985513141363,-0.00017996896876186662,0.22963329076202083,-0.00010470377694238718,0.24178425465236777,0.0029084316106035156,0.25923069877408583,-0.000753158014070746,0.0011520142567997401,0.0005154024382941291,0.2429080859593428
474,0.3710589695222192,0.0014098551307970188,-0.0001799689689209799,0.229633290785615,-0.00010470377549914686,0.2417842546729343,0.002908431610598918,0.2592306987909658,-0.0007531580139503967,0.0011520142576677405,0.000515402438201469,0.24290808598104813
475,0.37105896952011636,0.001409855130234914,-0.00017996896906603062,0.22963329080712314,-0.00010470377418350744,0.24178425469168244,0.0029084316105947097,0.25923069880635335,-0.0007531580138406981,0.0011520142584589875,0.0005154024381169789,0.24290808600083444
476,0.3710589695181995,0.0014098551297225179,-0.00017996896919826203,0.2296332908267297,-0.0001047037729841874,0.24178425470877302,0.002908431610590878,0.25923069882038047,-0.000753158013740682,0.0011520142591802806,0.0005154024380399592,0.24290808601887134
477,0.3710589695164521,0.001409855129255425,-0.0001799689693188,0.22963329084460277,-0.00010470377189091084,0.24178425472435255,0.002908431610587375,0.25923069883316735,-0.000753158013649519,0.0011520142598378147,0.0005154024379697487,0.24290808603531358
478,0.3710589695148592,0.0014098551288296351,-0.00017996896942868638,0.22963329086089562,-0.00010470377089429049,0.24178425473855467,0.0029084316105842034,0.25923069884482375,-0.0007531580135664088,0.001152014260437197,0.0005154024379057451,0.24290808605030206
479,0.37105896951340717,0.0014098551284414823,-0.00017996896952883907,0.22963329087574796,-0.00010470376998578642,0.2417842547515011,0.002908431610581315,0.2592306988554495,-0.0007531580134906501,0.001152014260983589,0.000515402437847411,0.2429080860639654
480,0.3710589695120835,0.001409855128087649,-0.0001799689696201604,0.22963329088928716,-0.00010470376915759996,0.2417842547633029,0.0029084316105786757,0.2592306988651359,-0.0007531580134215756,0.0011520142614816716,0.0005154024377942238,0.24290808607642073
481,0.37105896951087686,0.001409855127765097,-0.00017996896970339164,0.22963329090162932,-0.00010470376840264807,0.2417842547740613,0.0029084316105762687,0.2592306988739658,-0.0007531580133586254,0.0011520142619357277,0.0005154024377457424,0.2429080860877748
482,0.3710589695097769,0.0014098551274710682,-0.0001799689697792622,0.2296332909128803,-0.0001047037677144379,0.24178425478386845,0.0029084316105740687,0.25923069888201505,-0.0007531580133012371,0.0011520142623496316,0.0005154024377015472,0.24290808609812506
483,0.3710589695087742,0.0014098551272030268,-0.00017996896984842845,0.2296332909231365,-0.00010470376708706844,0.24178425479280857,0.0029084316105720685,0.25923069888935263,-0.0007531580132489322,0.0011520142627269372,0.0005154024376612543,0.24290808610756018
484,0.37105896950786016,0.0014098551269586812,-0.00017996896991149627,0.2296332909324859,-0.00010470376651516733,0.24178425480095825,0.0029084316105702467,0.2592306988960415,-0.0007531580132012538,0.0011520142630708887,0.0005154024376245257,0.24290808611616113
485,0.3710589695070269,0.0014098551267359366,-0.0001799689699689798,0.2296332909410087,-0.00010470376599383371,0.2417842548083874,0.002908431610568583,0.25923069890213896,-0.000753158013157775,0.0011520142633844458,0.0005154024375910547,0.24290808612400164
486,0.3710589695062673,0.0014098551265328972,-0.0001799689700213873,0.229633290948778,-0.0001047037655185807,0.24178425481515967,0.002908431610567071,0.25923069890769734,-0.0007531580131181436,0.001152014263670268,0.0005154024375605425,0.24290808613114895
487,0.37105896950557493,0.0014098551263478042,-0.00017996897006915052,0.22963329095586035,-0.0001047037650853486,0.24178425482133317,0.0029084316105656817,0.2592306989127643,-0.0007531580130820023,0.0011520142639308052,0.0005154024375327448,0.24290808613766435
488,0.3710589695049437,0.001409855126179077,-0.00017996897011268766,0.22963329096231655,-0.00010470376469043065,0.2417842548269609,0.002908431610564429,0.2592306989173832,-0.0007531580130490751,0.0011520142641683114,0.0005154024375073676,0.24290808614360368
489,0.37105896950436834,0.0014098551260252744,-0.00017996897015236618,0.22963329096820193,-0.00010470376433041393,0.24178425483209104,0.0029084316105632735,0.2592306989215938,-0.0007531580130190615,0.0011520142643848337,0.0005154024374842551,0.24290808614901788
490,0.3710589695038438,0.0014098551258850654,-0.00017996897018854752,0.22963329097356694,-0.00010470376400224312,0.24178425483676763,0.0029084316105622275,0.2592306989254321,-0.0007531580129917026,0.0011520142645822045,0.0005154024374631748,0.24290808615395343
491,0.3710589695033657,0.0014098551257572505,-0.00017996897022152513,0.22963329097845764,-0.00010470376370309838,0.24178425484103072,0.002908431610561279,0.259230698928931,-0.0007531580129667676,0.0011520142647621285,0.0005154024374439671,0.2429080861584526
492,0.3710589695029298,0.0014098551256407372,-0.00017996897025159976,0.22963329098291593,-0.00010470376343038827,0.24178425484491695,0.0029084316105604056,0.25923069893212064,-0.0007531580129440118,0.00115201426492615,0.0005154024374264721,0.24290808616255397
493,0.3710589695025325,0.0014098551255345307,-0.0001799689702790118,0.22963329098698007,-0.0001047037631817847,0.24178425484845953,0.002908431610559609,0.25923069893502826,-0.0007531580129232806,0.001152014265075651,0.0005154024374104979,0.24290808616629272
494,0.37105896950217027,0.001409855125437709,-0.00017996897030399627,0.22963329099068489,-0.00010470376295517094,0.24178425485168892,0.002908431610558897,0.25923069893767875,-0.0007531580129043885,0.0011520142652119473,0.0005154024373959474,0.24290808616970092
495,0.3710589695018401,0.0014098551253494463,-0.00017996897032676674,0.22963329099406213,-0.00010470376274858828,0.24178425485463279,0.002908431610558238,0.25923069894009493,-0.0007531580128871575,0.0011520142653361968,0.0005154024373826842,0.2429080861728078
496,0.3710589695015391,0.0014098551252690003,-0.00017996897034752707,0.22963329099714078,-0.00010470376256027785,0.2417842548573164,0.00290843161055763,0.2592306989422975,-0.0007531580128714662,0.0011520142654494474,0.0005154024373705859,0.24290808617563997
497,0.3710589695012647,0.001409855125195659,-0.00017996897036645355,0.22963329099994723,-0.00010470376238860258,0.2417842548597627,0.002908431610557087,0.2592306989443053,-0.0007531580128571379,0.001152014265552704,0.0005154024373595682,0.24290808617822174
498,0.37105896950101463,0.0014098551251287923,-0.0001799689703837072,0.22963329100250557,-0.00010470376223211516,0.24178425486199273,0.0029084316105565957,0.2592306989461356,-0.0007531580128440889,0.0011520142656468132,0.0005154024373495188,0.24290808618057527
499,0.3710589695007866,0.0014098551250678352,-0.0001799689703994331,0.22963329100483768,-0.0001047037620894635,0.2417842548640256,0.0029084316105561295,0.2592306989478041,-0.0007531580128321868,0.0011520142657326041,0.0005154024373403573,0.24290808618272072
500,0.37105896950057876,0.0014098551250122811,-0.00017996897041377478,0.22963329100696364,-0.00010470376195942229,0.2417842548658787,0.002908431610555712,0.25923069894932504,-0.0007531580128213424,0.0011520142658108213,0.0005154024373320074,0.2429080861846765
